Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Email,City,State,Country,Marital_Status,Job_Title,Department,Employment_Type,Work_Location,Work_Shift,Hire_Date,Employment_Status,Base_Salary,Annual_Bonus,Performance_Rating,Skills,Languages_Spoken
E001993,Kathy,Patrick,Other,20-11-1966,richard13@simmons.biz,East Heatherborough,North Carolina,UK,Single,Accountant,Finance,Contractor,"64465 Richard Station, Johnfort, ME 73055",Evening,21-04-2019,Active,76413,18130,5,SQL,Hindi
E001994,Craig,Garza,Female,15-10-1988,cody10@gmail.com,Lisabury,New Jersey,USA,Married,Data Analyst,Sales,Part-time,"9622 Walker Keys, Christineside, TX 24485",Morning,18-05-2024,Active,167084,12312,5,Excel,Hindi
E001995,Summer,Woodward,Other,19-06-1996,holmesjoseph@gmail.com,Lake Tamarahaven,West Virginia,India,Divorced,Data Analyst,Finance,Contractor,"687 Vincent Cliffs, Kevinmouth, OR 87588",Morning,29-05-2019,Active,37151,5783,3,SQL,German
E001996,Jessica,Rasmussen,Male,01-08-1970,harold97@gmail.com,Port Danielleland,Kentucky,India,Single,HR Manager,Marketing,Part-time,"0700 Paul Court Suite 289, Fieldsburgh, MA 36485",Night,30-05-2018,Resigned,87716,9751,1,Excel,English
E001997,Paul,Wilson,Other,03-04-2003,thomaskristopher@thomas.com,Port Davidmouth,Georgia,USA,Divorced,Accountant,Marketing,Part-time,"004 Katie Isle, New Annaberg, WA 32351",Morning,16-06-2019,Resigned,123747,6907,5,Excel,English
E001998,Shannon,Jenkins,Female,07-07-1996,kimberlyking@flynn.com,Sheilamouth,Kentucky,UK,Single,Data Analyst,HR,Full-time,"7065 Maldonado Ports Apt. 671, North Coltonport, SC 77510",Morning,09-12-2024,Resigned,197450,19310,4,Java,French
E001999,Christopher,Bell,Male,08-06-1973,angelamorris@hotmail.com,Olsonside,West Virginia,UK,Single,Marketing Specialist,HR,Part-time,"PSC 1616, Box 9274, APO AE 99319",Morning,02-12-2019,Active,174539,17473,5,Excel,German
E002000,Amanda,Burgess,Male,13-01-1984,waltergwendolyn@hall.com,Murphytown,Rhode Island,Canada,Divorced,Data Analyst,Finance,Full-time,"USNV Garcia, FPO AA 75193",Morning,31-03-2019,Resigned,192082,2957,4,Leadership,French
E002001,Allison,Torres,Male,24-04-1991,kavila@gmail.com,Gillespieside,Colorado,Germany,Married,Accountant,Finance,Contractor,"44824 Torres Crossroad, Brittanyside, HI 51662",Evening,05-04-2017,On Leave,151999,18996,3,Java,French
E002002,Jose,Finley,Other,09-03-1996,anna33@gmail.com,Roberthaven,Mississippi,USA,Single,Data Analyst,Sales,Part-time,"67337 Chandler Ridges, North Kelly, OH 60858",Night,05-09-2017,On Leave,144793,6047,4,Python,Hindi
E002003,Robert,Mcdaniel,Other,03-11-1969,mercadojonathon@huang-allen.info,West Kerry,Maryland,UK,Single,Software Engineer,Finance,Full-time,"012 Ramirez Vista Suite 554, Charleshaven, IL 39186",Evening,18-02-2018,Terminated,138177,6249,2,Python,Hindi
E002004,Melissa,Parker,Male,07-01-1965,ruth36@griffith.com,West Shelley,Virginia,India,Single,Software Engineer,HR,Contractor,"9053 Simon Manor, Jonestown, CO 30693",Evening,09-06-2024,Active,42289,16347,5,Excel,English
E002005,Joseph,Li,Other,07-07-1980,millerbryan@hotmail.com,Lake Jodibury,Pennsylvania,UK,Married,Marketing Specialist,Operations,Part-time,"0380 Veronica Square, Shepherdland, TN 98823",Evening,14-08-2017,Resigned,184243,3759,3,Communication,English
E002006,Shane,Gonzales,Female,01-01-1978,julia79@shaw-berg.com,Lake Ryan,Florida,UK,Married,Data Analyst,HR,Contractor,"043 Kenneth Wall, Hannahfort, DC 38227",Morning,21-07-2020,On Leave,116365,4263,2,Excel,English
E002007,Jose,Greer,Male,27-06-1997,allisongray@stone.net,North Victoriaport,Nevada,Canada,Married,Sales Executive,HR,Part-time,"PSC 4103, Box 3171, APO AE 91845",Morning,27-07-2020,Terminated,144014,10281,4,SQL,Hindi
E002008,Melissa,Whitaker,Female,26-08-1994,stephaniepope@yahoo.com,Karibury,New Hampshire,UK,Married,Marketing Specialist,Operations,Part-time,"67497 Page Forks Suite 212, Steeleberg, VT 02339",Evening,05-06-2016,On Leave,190806,1902,3,Excel,English
E002009,Michael,Ross,Female,26-02-2000,foleynancy@gillespie-sweeney.info,Barbaraside,Iowa,Canada,Single,HR Manager,Sales,Part-time,"PSC 3435, Box 1405, APO AA 07520",Night,16-11-2017,Resigned,102588,2567,1,Java,Hindi
E002010,Ryan,Owen,Other,02-09-1965,stacie86@hotmail.com,Lopezburgh,North Carolina,India,Married,Data Analyst,Marketing,Full-time,"49222 Ramos Rue, North Emily, OR 58688",Night,30-12-2020,On Leave,93646,10190,2,Python,Hindi
E002011,Norman,Smith,Other,05-02-1991,brianna41@parker.net,Timothychester,Utah,India,Married,Software Engineer,Finance,Full-time,"341 Brian Neck Suite 796, Curtismouth, VA 26097",Morning,12-06-2016,Terminated,33654,8075,2,Communication,English
E002012,Lisa,Coleman,Male,30-10-1998,ethan13@gmail.com,New Davidberg,Georgia,India,Divorced,HR Manager,HR,Full-time,"577 Johnson Highway Suite 228, Courtneyburgh, NC 42121",Night,08-03-2021,Terminated,48743,2994,1,Excel,German
E002013,Anthony,Hooper,Female,08-05-1996,zcarroll@gmail.com,South Diane,Indiana,India,Divorced,Accountant,IT,Part-time,"025 Nicole Burgs Apt. 577, North Luisfurt, KS 50615",Evening,04-07-2017,Active,78368,5229,4,Excel,German
E002014,Justin,Mercado,Other,26-04-1985,justinmiller@hotmail.com,Nguyenville,West Virginia,India,Single,Marketing Specialist,Operations,Contractor,"1608 Lara Locks Suite 702, Castroville, AL 36622",Evening,28-10-2023,Terminated,167513,2010,2,Excel,English
E002015,Candice,Summers,Female,11-09-1971,evasquez@yahoo.com,Kelleyton,Florida,UK,Single,Data Analyst,Marketing,Contractor,"4744 Gregory Drives Suite 498, North Ashleychester, HI 57918",Evening,07-06-2016,Active,149735,7377,1,SQL,Hindi
E002016,Crystal,Thomas,Other,12-02-2001,tina47@yahoo.com,Frankberg,Connecticut,Germany,Single,Software Engineer,Finance,Contractor,"68476 Brown Fords, Richardsberg, ID 18814",Evening,17-03-2025,On Leave,185683,13036,3,Leadership,Hindi
E002017,Brett,Osborne,Female,22-09-1967,osmith@houston-hernandez.com,Deleontown,Oregon,USA,Single,Sales Executive,Marketing,Contractor,"Unit 8627 Box 7311, DPO AE 16360",Evening,21-11-2016,Resigned,149891,17214,5,Excel,Hindi
E002018,Melissa,White,Male,17-01-1981,randyweber@yahoo.com,West Meghanland,Wyoming,India,Married,Sales Executive,Finance,Contractor,"7821 Chan Locks Apt. 879, Deckerburgh, TX 38785",Night,11-03-2016,Terminated,137971,48,5,Leadership,Hindi
E002019,Jorge,Norris,Other,08-04-2003,martinezmarissa@gmail.com,Williamside,Kansas,Germany,Divorced,Marketing Specialist,Operations,Contractor,"834 Melissa Isle Suite 407, Jamesmouth, CT 56218",Evening,24-03-2024,Terminated,42149,4210,1,Excel,English
E002020,Jennifer,Johnson,Male,16-09-1986,jacob91@johnson-brennan.info,North Biancahaven,Missouri,Germany,Married,Data Analyst,IT,Part-time,"84736 Pennington Ramp, North Jillburgh, PA 05133",Evening,07-05-2023,Active,130102,17562,3,Leadership,English
E002021,Claire,Robinson,Female,23-10-1965,thompsonrobert@gmail.com,South Angela,Mississippi,Germany,Divorced,HR Manager,HR,Contractor,"Unit 3693 Box 2263, DPO AP 50601",Morning,30-07-2019,Resigned,89189,14838,4,SQL,Spanish
E002022,Andrew,Casey,Female,01-01-1973,lynnwilliams@yahoo.com,Santosborough,Colorado,UK,Married,Data Analyst,Sales,Full-time,"821 Lisa Turnpike, Brandonborough, SD 01685",Evening,27-05-2020,Terminated,182747,16038,1,SQL,Hindi
E002023,Brandon,Woods,Male,15-07-1981,chernandez@hardin.net,West Emily,Alabama,Canada,Single,Data Analyst,HR,Part-time,"PSC 3885, Box 1853, APO AE 70607",Night,27-05-2016,On Leave,101031,7878,2,Communication,English
E002024,Gina,Anderson,Female,05-04-1969,lisa27@gmail.com,North Theresaport,Illinois,India,Married,Software Engineer,IT,Contractor,"6234 Robinson Ranch Suite 967, Port Bryan, AK 04654",Evening,22-04-2024,Active,72668,16454,2,SQL,French
E002025,Justin,Smith,Other,20-12-1994,denisediaz@costa.com,North Russellshire,Illinois,Germany,Single,Sales Executive,HR,Part-time,"USNS Dodson, FPO AE 49635",Night,19-08-2024,Active,174745,15347,2,Python,German
E002026,Michelle,Griffith,Other,21-06-1979,wayne46@gmail.com,Oconnorstad,Iowa,USA,Single,Accountant,Operations,Contractor,"19926 William Springs, Edwinborough, NH 81390",Evening,06-03-2022,Terminated,118204,7879,3,Communication,English
E002027,Christopher,Green,Female,08-10-1986,ghenson@poole.com,Grantchester,Alabama,UK,Divorced,Marketing Specialist,Finance,Full-time,"433 Grimes Isle Suite 215, Gonzalezville, KY 97844",Evening,08-07-2016,On Leave,184741,18161,4,Excel,French
E002028,Carrie,Dyer,Female,07-08-1991,phillipsnicole@moore.com,Grantborough,North Carolina,UK,Divorced,HR Manager,Marketing,Part-time,"16765 Carroll Mission, West Thomasborough, WA 46999",Night,17-04-2025,On Leave,195140,13254,1,Java,Spanish
E002029,Samantha,Goodwin,Female,31-05-1987,ugreer@hotmail.com,South Rebeccaview,Georgia,UK,Married,HR Manager,Sales,Full-time,"25269 Mercado Path, Tuckerfort, OH 13233",Evening,20-03-2021,Active,170507,7380,2,Python,Hindi
E002030,Pedro,Valdez,Female,18-11-1987,paigestephenson@lopez-hall.com,New Haileyborough,Kansas,Canada,Divorced,Software Engineer,Operations,Part-time,"1398 Cruz Pine Suite 419, Lake Daniel, NM 04384",Morning,07-04-2024,On Leave,67384,2228,2,Power BI,French
E002031,Richard,Gutierrez,Other,16-01-1983,oconnorkelly@gmail.com,West Andrew,Connecticut,Germany,Single,Accountant,Sales,Part-time,"52228 Potts Square, Lake Thomasberg, PA 40724",Night,27-05-2017,Terminated,111929,9814,1,SQL,English
E002032,James,Lee,Other,15-09-1974,uwise@gmail.com,Lake Danielton,Montana,USA,Divorced,Marketing Specialist,Sales,Full-time,"28716 Patrick Parks Suite 057, Batesview, NY 29603",Evening,13-02-2021,Active,157959,8888,2,Excel,English
E002033,Brian,Graham,Female,01-04-1974,santiagoamanda@yahoo.com,Port Allisonview,South Carolina,India,Divorced,Data Analyst,Marketing,Full-time,"524 Harris Mills, North Jeffreyberg, NH 82747",Evening,31-01-2017,Terminated,106153,6391,2,SQL,English
E002034,Kevin,Brooks,Male,07-12-1997,brucewilson@hotmail.com,New Michael,Wyoming,Canada,Single,Sales Executive,Operations,Part-time,"91423 Steven Crest Suite 757, Whitakerchester, MA 86473",Evening,30-07-2016,Terminated,105388,9429,4,Leadership,French
E002035,Juan,Carpenter,Male,03-09-1983,vsullivan@hotmail.com,Donaldbury,Indiana,India,Divorced,Software Engineer,Operations,Contractor,"1238 Richard Shore, West Tiffany, ID 22764",Night,03-12-2019,Resigned,61401,18790,5,Excel,French
E002036,Michael,Robinson,Other,12-07-1990,carrollgail@gmail.com,North Robertland,Ohio,Germany,Divorced,Accountant,HR,Full-time,"USCGC Velez, FPO AP 65021",Evening,11-10-2019,Terminated,149503,637,1,Java,English
E002037,Jessica,Campos,Male,07-03-1967,taylorwilliam@pena.net,West Stacy,Maine,USA,Divorced,Accountant,Sales,Part-time,"9818 Paul Meadows, North Matthew, OH 71985",Night,14-08-2022,Terminated,157834,17333,1,Excel,Spanish
E002038,Kendra,Martinez,Female,02-06-1972,snyderjohnny@yahoo.com,South Lisaborough,Michigan,UK,Divorced,Sales Executive,Operations,Contractor,"24748 Monica Square Suite 172, Port Randy, AK 99756",Morning,06-06-2017,Terminated,64084,10096,4,Communication,Spanish
E002039,Jonathan,Martin,Male,11-04-2001,ryan10@livingston.com,Dawnborough,West Virginia,India,Divorced,HR Manager,Finance,Part-time,"50493 Amy Isle Apt. 193, Port Charles, NJ 95848",Night,18-06-2017,On Leave,140641,3587,5,SQL,French
E002040,Sergio,Valencia,Other,17-12-1969,bchang@mcdaniel-nichols.info,Port Pedro,Ohio,UK,Divorced,Accountant,Sales,Full-time,"613 Vasquez Rest Apt. 253, East Brittany, UT 22684",Evening,13-01-2025,On Leave,135111,1111,3,Java,Hindi
E002041,Amber,Pierce,Female,05-09-1966,davidevans@rodriguez-adams.info,North Todd,Massachusetts,Germany,Married,Accountant,HR,Part-time,"113 Kathryn Forks Suite 131, East Jennifer, NM 55305",Evening,11-11-2015,Resigned,197523,8367,1,Python,German
E002042,Christie,Strong,Female,09-10-1997,kerrybentley@patterson-snyder.com,Johnborough,New Mexico,Germany,Divorced,HR Manager,Sales,Full-time,"01755 Stone Ports Apt. 825, New Austin, MD 34875",Night,25-11-2015,On Leave,168299,722,5,Leadership,Hindi
E002043,Benjamin,Miller,Other,30-03-1990,bartonjacob@mathis.org,South Randallland,Maryland,Germany,Single,Accountant,Marketing,Part-time,"PSC 7509, Box 9140, APO AA 25467",Evening,19-03-2025,On Leave,192982,4866,4,Java,English
E002044,Dustin,Roberson,Male,04-11-1991,nsalinas@garcia-frazier.com,New Preston,Wisconsin,UK,Married,Software Engineer,HR,Contractor,"59241 Patterson Crest Suite 317, Port Jessica, VT 94049",Morning,07-10-2019,On Leave,66041,10139,3,Power BI,English
E002045,Jessica,Brown,Other,07-04-1997,roberthood@gmail.com,New Debra,Georgia,India,Single,Sales Executive,Finance,Part-time,"738 Ross Burg, New David, NE 88378",Morning,15-12-2020,Resigned,118920,17086,2,Communication,German
E002046,Donald,Kane,Other,15-08-2002,james99@gmail.com,Andrademouth,Kansas,Germany,Divorced,Data Analyst,Sales,Contractor,"27043 Villanueva Rest, Johnsonbury, GA 34628",Morning,12-02-2022,On Leave,95681,2128,5,Excel,English
E002047,Megan,Smith,Male,11-05-1975,garciabrian@smith.com,West Jonathan,Georgia,Germany,Divorced,Software Engineer,Finance,Part-time,"023 Higgins Groves, Brewerchester, KS 21032",Morning,12-05-2024,On Leave,111571,9118,2,SQL,French
E002048,Michael,Carroll,Female,03-08-1989,harry88@gmail.com,South Wesleyside,South Carolina,Germany,Single,Sales Executive,Operations,Full-time,"598 Juarez Wall, Port Emma, GA 88851",Morning,25-08-2022,Resigned,157556,2517,5,Excel,French
E002049,Emily,Mills,Male,23-02-1978,debracaldwell@rowe-brooks.info,Rogerstad,Montana,India,Married,Data Analyst,Finance,Contractor,"72844 Martin Row Suite 493, Port Felicia, IA 28652",Morning,16-08-2021,Terminated,56160,17533,3,SQL,Spanish
E002050,David,Copeland,Male,20-03-1966,brandimcdonald@gmail.com,Port Brooke,Oregon,USA,Single,Data Analyst,Operations,Full-time,"4496 David Club, Hernandezville, HI 93850",Evening,27-07-2022,Terminated,47633,14228,3,Leadership,English
E002051,Alicia,Salazar,Female,09-08-1991,nbenjamin@barry.info,Jasonhaven,Ohio,India,Single,Marketing Specialist,HR,Part-time,"43345 Susan Ferry Suite 285, Loganbury, CT 23242",Evening,01-08-2022,Resigned,47014,14179,3,Power BI,Hindi
E002052,Mark,Jimenez,Female,28-10-2000,brandyrose@gmail.com,North Austinland,Louisiana,USA,Married,Accountant,Operations,Contractor,"1031 Hernandez Drive Apt. 268, Garcialand, OH 53626",Evening,02-02-2023,Active,110532,18262,1,Python,German
E002053,Susan,Howard,Other,30-08-1964,kelly54@webb.com,East Deborah,Massachusetts,Germany,Divorced,HR Manager,Operations,Part-time,"480 Dougherty Bridge Apt. 191, Port Josephbury, MA 28482",Evening,01-05-2022,Resigned,79104,9675,4,Excel,Spanish
E002054,Michelle,Gray,Male,30-07-1997,allison88@yahoo.com,Port Leahland,Kansas,USA,Divorced,Sales Executive,HR,Contractor,"668 Freeman Fall, Leeview, GA 45257",Night,20-01-2016,Resigned,107231,309,5,SQL,German
E002055,Trevor,Ali,Female,15-04-1965,nrice@jacobs-williams.com,New Zachary,Rhode Island,India,Divorced,Data Analyst,Finance,Part-time,"214 Christopher Estate, Bassbury, MT 01451",Evening,22-06-2024,Terminated,98388,3952,2,SQL,German
E002056,Matthew,Huff,Male,04-06-1975,sbarnes@villegas-jones.info,West Carla,Louisiana,Germany,Single,Marketing Specialist,Marketing,Full-time,"488 Collier Forest, Jonestown, MO 33734",Evening,11-02-2020,On Leave,46014,19433,2,Leadership,English
E002057,Jonathan,Tucker,Male,02-01-1998,dakota93@gmail.com,Tomton,Massachusetts,UK,Divorced,Accountant,Marketing,Full-time,"404 Little Throughway Suite 077, Hallborough, MO 35895",Morning,27-02-2021,Active,122578,13871,1,Communication,Hindi
E002058,Ashley,Hurley,Female,21-08-1985,bethgardner@yahoo.com,Mosesport,Rhode Island,Canada,Married,Data Analyst,Sales,Full-time,"579 Sheila Park, New Davidchester, DE 28882",Morning,30-12-2022,On Leave,194827,9692,1,Excel,German
E002059,Jillian,Solis,Female,31-03-1988,billyhodges@hahn.org,Leahbury,Wyoming,India,Divorced,Sales Executive,HR,Part-time,"767 Moran Orchard, Lake Betty, CA 72745",Evening,04-11-2018,On Leave,70390,15,5,Python,Hindi
E002060,Benjamin,Wiley,Male,10-04-1975,watsonraymond@oconnell.info,North Andrewberg,Oklahoma,India,Divorced,HR Manager,Operations,Full-time,"88686 Kristin Causeway Apt. 682, West Margaret, NY 15162",Evening,25-06-2022,Resigned,53711,16989,2,Python,Hindi
E002061,Kristie,Ramos,Female,25-05-1973,amartinez@keller-allison.net,Campbellfort,Alaska,USA,Married,Software Engineer,Sales,Part-time,"461 Schroeder Isle, East Anthonyview, NC 70000",Night,14-04-2019,On Leave,121658,16005,2,Power BI,German
E002062,Brianna,Garza,Male,23-08-1968,vpetersen@mullins.com,Lake Judithtown,Virginia,Germany,Married,Software Engineer,Finance,Part-time,"3915 Sally Turnpike, Sarahborough, IL 57764",Night,04-05-2017,Resigned,87993,14278,3,Java,Hindi
E002063,Courtney,Cook,Female,26-04-2001,hicksmiranda@hotmail.com,North Devonfort,Kansas,USA,Divorced,Marketing Specialist,Finance,Part-time,"93829 Claire Street, West Michaelfurt, CO 86338",Evening,18-06-2022,On Leave,188285,14817,3,Excel,Spanish
E002064,Linda,Sullivan,Other,13-11-1972,carol45@hotmail.com,Lake Grace,Maine,USA,Divorced,Software Engineer,Marketing,Contractor,"786 Kimberly Centers, Shellymouth, ND 80481",Morning,24-03-2024,Resigned,37421,9759,5,SQL,English
E002065,Karen,Gomez,Female,17-12-1986,wtyler@gmail.com,Castroport,Florida,India,Married,Data Analyst,IT,Contractor,"5945 Duffy Island, West Valerieside, ID 70565",Night,12-05-2025,Resigned,47727,15664,1,Java,English
E002066,Edward,Carpenter,Male,11-11-2001,joseph17@payne.com,Lake Jonathanland,Kansas,Germany,Divorced,HR Manager,Finance,Full-time,"8148 Miller Union Suite 489, Andrewside, KY 66820",Evening,30-12-2022,On Leave,142418,6412,2,Power BI,German
E002067,Michelle,Hayden,Female,28-04-1973,martinstephanie@hotmail.com,Lake Colton,Colorado,Canada,Single,HR Manager,IT,Contractor,"Unit 0108 Box 3090, DPO AE 73141",Night,12-02-2018,Resigned,34358,10196,1,SQL,German
E002068,Christina,Steele,Male,18-04-1991,castillomiranda@hotmail.com,Theresaberg,South Dakota,India,Divorced,Data Analyst,Finance,Full-time,"8062 Lee Falls, Mahoneymouth, NM 98625",Night,16-10-2021,On Leave,95108,8507,4,Power BI,German
E002069,Alicia,Payne,Female,16-12-1969,huertakyle@jensen.com,Cathyborough,Hawaii,India,Single,Data Analyst,Marketing,Contractor,"5880 Cooper Parkway, Oneillchester, VA 82072",Night,31-12-2015,Resigned,124018,4820,1,Communication,Spanish
E002070,Yolanda,Santos,Male,17-03-1994,perezwilliam@yahoo.com,Kellerbury,Pennsylvania,India,Single,Marketing Specialist,Operations,Part-time,"USNS Campbell, FPO AA 14295",Evening,25-11-2022,Resigned,154457,7835,1,Excel,German
E002071,John,Villegas,Male,06-04-1972,jenniferdickerson@gmail.com,Laurenberg,North Dakota,Germany,Married,Software Engineer,Operations,Part-time,"633 Anna Station Apt. 656, Ronnietown, IL 25534",Evening,20-01-2021,Active,193189,1849,5,Excel,English
E002072,Ernest,Allen,Female,25-09-1969,josephsmith@gmail.com,Whitechester,Indiana,Canada,Divorced,Data Analyst,Operations,Contractor,"0818 Andrew Fort Apt. 458, Port David, VT 33122",Evening,06-09-2021,Terminated,61910,13587,3,Leadership,Hindi
E002073,Jason,Robinson,Male,06-06-1978,kaitlinglover@stone.net,Loriview,Arkansas,Canada,Married,HR Manager,HR,Full-time,"0187 Jake Stream, Katelynmouth, WA 75281",Morning,13-11-2017,Resigned,156888,1953,3,Communication,French
E002074,Heather,Moore,Other,16-08-1976,hendersonjason@young.net,Perezland,Nebraska,Germany,Divorced,Software Engineer,HR,Full-time,"21408 Russell Place, East Lindabury, NE 40424",Evening,29-09-2022,Terminated,85754,19153,4,Leadership,Hindi
E002075,Lindsey,Perez,Other,21-10-1964,alejandra77@hotmail.com,North Lisamouth,Oklahoma,USA,Single,HR Manager,Operations,Full-time,"4467 Renee Drives, South Jimmy, MD 01580",Morning,08-08-2023,On Leave,139847,12731,1,SQL,Spanish
E002076,Lisa,Kerr,Female,23-07-1972,rogersallison@page.com,Jessicachester,Utah,UK,Married,Data Analyst,IT,Part-time,"071 Sylvia Glens, Mackland, MA 29269",Night,27-02-2024,Terminated,190443,19430,3,Python,German
